,YRN-16 01,YRN-16 02,YRN-16 03,YRN-16 04,YRN-16 05,T(YRN) YRN-16-1908 1,T(YRN) YRN-16-1908 2,T(YRN) YRN-16-1908 3,T(YRN) YRN-16-1908 4,T(YRN) YRN-16-1908 5
157.3599653,0.773238474,-2.198343079,-2.202892095,-1.208041019,0.473765994,-0.565288583,-1.490682192,-1.326376521,-3.736104974,0.268084202
157.4468085,0.772942307,-2.214861001,-2.204471733,-1.207814519,0.474112643,-0.57221892,-1.490672692,-1.327807422,-3.748267711,0.283943154
157.5336518,0.772646139,-2.231378923,-2.20605137,-1.207588019,0.474459292,-0.579149257,-1.490663192,-1.329238324,-3.760430448,0.299802107
157.620495,0.772349972,-2.247896845,-2.207631008,-1.20736152,0.47480594,-0.586079594,-1.490653692,-1.330669225,-3.772593185,0.315661059
157.7073383,0.772053804,-2.264414766,-2.260958358,-1.20713502,0.475152589,-0.593009932,-1.490644193,-1.332100126,-3.784755922,0.331520012
157.7941815,0.771757637,-2.280932688,-2.327940277,-1.20690852,0.475499238,-0.599940269,-1.490634693,-1.333531027,-3.796918659,0.347378964
157.8810248,0.771461469,-2.29745061,-2.394922197,-1.20668202,0.451162977,-0.606870606,-1.490625193,-1.334961928,-3.809081396,0.363237917
157.967868,0.771165302,-2.313968531,-2.461904116,-1.20645552,0.412662878,-0.613800943,-1.490615693,-1.336392829,-3.821244133,0.379096869
158.0547112,0.770869134,-2.330486453,-2.528886035,-1.20622902,0.374162779,-0.620731281,-1.490606193,-1.33782373,-3.83340687,0.394955821
158.1415545,0.770572967,-2.347004375,-2.595867954,-1.20600252,0.335662679,-0.627661618,-1.490596693,-1.339254631,-3.845569607,0.410814774
158.2283977,0.770276799,-2.363522296,-2.662849874,-1.205776021,0.29716258,-0.634591955,-1.490587194,-1.340685533,-3.857732343,0.426673726
158.315241,0.769980632,-2.380040218,-2.729831793,-1.205549521,0.258662481,-0.641522292,-1.490577694,-1.342116434,-3.86989508,0.442532679
158.4020842,0.769684464,-2.39655814,-2.796813712,-1.205323021,0.220162382,-0.64845263,-1.490568194,-1.343547335,-3.882057817,0.458391631
158.4889275,0.769388297,-2.413076062,-2.863795631,-1.205096521,0.181662283,-0.655382967,-1.490558694,-1.344978236,-3.894220554,0.474250584
158.5757707,0.769092129,-2.429593983,-2.930777551,-1.204870021,0.143162184,-0.662313304,-1.490549194,-1.346409137,-3.906383291,0.490109536
158.662614,0.768795962,-2.446111905,-2.99775947,-1.204643521,0.104662085,-0.669243641,-1.490539695,-1.347840038,-3.918546028,0.505968488
158.7494572,0.768499794,-2.462629827,-3.064741389,-1.204417022,0.066161986,-0.676173979,-1.490530195,-1.349270939,-3.930708765,0.521827441
158.8363005,0.768203627,-2.479147748,-3.131723309,-1.204190522,0.027661887,-0.683104316,-1.490520695,-1.350701841,-3.942871502,0.537686393
158.9231437,0.767907459,-2.49566567,-3.133371077,-1.203964022,-0.010838213,-0.690034653,-1.490511195,-1.352132742,-3.955034239,0.553545346
159.009987,0.767611292,-2.512183592,-3.13210431,-1.203737522,-0.049338312,-0.69696499,-1.490501695,-1.353563643,-3.967196976,0.569404298
159.0968302,0.767315124,-2.528701513,-3.130837543,-1.203511022,-0.087838411,-0.703895328,-1.490492195,-1.354994544,-3.979359712,0.585263251
159.1836735,0.767018957,-2.545219435,-3.129570777,-1.203284522,-0.12633851,-0.710825665,-1.490482696,-1.356425445,-3.991522449,0.601122203
159.2705167,0.766722789,-2.561737357,-3.12830401,-1.203058023,-0.164838609,-0.717756002,-1.490473196,-1.357856346,-4.003685186,0.616981156
159.35736,0.766426622,-2.578255279,-3.127037243,-1.202831523,-0.203338708,-0.724686339,-1.490463696,-1.359287247,-4.015847923,0.632840108
159.4442032,0.766130454,-2.5947732,-3.125770477,-1.202605023,-0.241838807,-0.731616677,-1.490454196,-1.360718148,-4.02801066,0.64869906
159.5310465,0.765834287,-2.611291122,-3.12450371,-1.202378523,-0.280338906,-0.738547014,-1.490444696,-1.36214905,-4.040173397,0.664558013
159.6178897,0.765538119,-2.627809044,-3.123236944,-1.202152023,-0.318839005,-0.745477351,-1.490435197,-1.363579951,-4.052336134,0.680416965
159.704733,0.765241952,-2.644326965,-3.121970177,-1.201925523,-0.357339104,-0.752407688,-1.490425697,-1.365010852,-4.064498871,0.696275918
159.7915762,0.764945784,-2.660844887,-3.12070341,-1.201699023,-0.395839204,-0.759338026,-1.490416197,-1.366441753,-4.076661608,0.71213487
159.8784195,0.764649617,-2.677362809,-3.119436644,-1.201472524,-0.434339303,-0.766268363,-1.490406697,-1.367872654,-4.088824344,0.727993823
159.9652627,0.764353449,-2.69388073,-3.118169877,-1.201246024,-0.472839402,-0.7731987,-1.490397197,-1.369303555,-4.100987081,0.743852775
160.0521059,0.764057282,-2.710398652,-3.11690311,-1.201019524,-0.511339501,-0.780129037,-1.490387697,-1.370734456,-4.113149818,0.759711727
160.1389492,0.763761114,-2.726916574,-3.115636344,-1.200793024,-0.5498396,-0.787059375,-1.490378198,-1.372165357,-4.125312555,0.77557068
160.2257924,0.763464947,-2.743434495,-3.114369577,-1.200566524,-0.588339699,-0.793989712,-1.490368698,-1.373596259,-4.137475292,0.791429632
160.3126357,0.763168779,-2.759952417,-3.113102811,-1.200340024,-0.626839798,-0.800920049,-1.490359198,-1.37502716,-4.149638029,0.807288585
160.3994789,0.762872612,-2.776470339,-3.111836044,-1.200113525,-0.630437735,-0.807850387,-1.490349698,-1.376458061,-4.161800766,-0.701910754
160.4863222,0.762576444,-2.792988261,-3.110569277,-1.199887025,-0.632018713,-0.814780724,-1.490340198,-1.377888962,-4.173963503,-3.912579149
160.5731654,0.762280277,-2.809506182,-3.109302511,-1.199660525,-0.63359969,-0.821711061,-1.490330699,-1.379319863,-4.18612624,-4.497390427
160.6600087,0.761984109,-2.826024104,-3.108035744,-1.199434025,-0.635180668,-0.828641398,-1.490321199,-1.380750764,-4.198288977,-2.376068988
160.7468519,0.761687942,-2.842542026,-3.106768978,-1.199207525,-0.636761646,-0.835571736,-1.490311699,-1.382181665,-4.210451713,-0.254747548
160.8336952,0.761391774,-2.859059947,-3.105502211,-1.198981025,-0.638342624,-0.842502073,-1.490302199,-1.383612567,-4.22261445,0.75807178
160.9205384,0.761095607,-2.875577869,-3.104235444,-1.198754526,-0.639923601,-0.84943241,-1.490292699,-1.385043468,-4.234777187,0.756586446
161.0073817,0.760799439,-2.892095791,-3.102968678,-1.198528026,-0.641504579,-0.856362747,-1.490283199,-1.386474369,-4.246939924,0.755101111
161.0942249,0.760503272,-2.908613712,-3.101701911,-1.198301526,-0.643085557,-0.863293085,-1.4902737,-1.38790527,-4.259102661,0.753615777
161.1810682,0.760207104,-2.925131634,-3.100435144,-1.198075026,-0.644666534,-0.870223422,-1.4902642,-1.389336171,-4.271265398,0.752130443
161.2679114,0.759910937,-2.941649556,-3.099168378,-1.197848526,-0.646247512,-0.877153759,-1.4902547,-1.390767072,-4.283428135,0.750645108
161.3547547,0.759614769,-2.958167478,-3.097901611,-1.197622026,-0.64782849,-0.876426594,-1.4902452,-1.392197973,-4.295590872,0.749159774
161.4415979,0.759318602,-2.974685399,-3.096634845,-1.197395526,-0.649409467,-0.873889952,-1.4902357,-1.393628874,-4.307753609,0.74767444
161.5284412,0.759022434,-2.991203321,-3.095368078,-1.197169027,-0.650990445,-0.871353309,-1.490226201,-1.395059776,-4.319916346,0.746189105
161.6152844,0.758726267,-3.007721243,-3.094101311,-1.196942527,-0.652571423,-0.868816666,-1.490216701,-1.396490677,-4.332079082,0.744703771
161.7021277,0.758430099,-3.024239164,-3.092834545,-1.196716027,-0.654152401,-0.866280023,-1.490207201,-1.397921578,-4.344241819,0.743218437
161.7889709,0.758133932,-3.040757086,-3.091567778,-1.196489527,-0.655733378,-0.86374338,-1.490197701,-1.399352479,-4.356404556,0.741733102
161.8758142,0.757837764,-3.057275008,-3.090301011,-1.196263027,-0.657314356,-0.861206738,-1.490188201,-1.40078338,-4.368567293,0.740247768
161.9626574,0.757541597,-3.073792929,-3.089034245,-1.196036527,-0.658895334,-0.858670095,-1.490178701,-1.402214281,-4.38073003,0.738762434
162.0495007,0.757245429,-3.090310851,-3.087767478,-1.195810028,-0.660476311,-0.856133452,-1.490169202,-1.403645182,-4.392892767,0.737277099
162.1363439,0.756949262,-3.106828773,-3.086500712,-1.195583528,-0.662057289,-0.853596809,-1.490159702,-1.405076083,-4.405055504,0.735791765
162.2231871,0.756653094,-3.123346695,-3.085233945,-1.195357028,-0.663638267,-0.851060166,-1.490150202,-1.406506985,-4.417218241,0.734306431
162.3100304,0.756356927,-3.139864616,-3.083967178,-1.195130528,-0.665219245,-0.848523523,-1.490140702,-1.407937886,-4.429380978,0.732821096
162.3968736,0.756060759,-3.156382538,-3.082700412,-1.194904028,-0.666800222,-0.845986881,-1.490131202,-1.409368787,-4.441543715,0.731335762
162.4837169,0.755764592,-3.17290046,-3.081433645,-1.194677528,-0.6683812,-0.843450238,-1.490121703,-1.410799688,-4.453706451,0.729850428
162.5705601,0.755468424,-3.189418381,-3.080166879,-1.194451029,-0.669962178,-0.840913595,-1.490112203,-1.412230589,-4.465869188,0.728365093
162.6574034,0.755172257,-3.203699888,-3.078900112,-1.194224529,-0.671543155,-0.838376952,-1.490102703,-1.41366149,-4.478031925,0.726879759
162.7442466,0.754876089,-3.210659123,-3.077633345,-1.193998029,-0.673124133,-0.835840309,-1.490093203,-1.415092391,-4.490194662,0.725394425
162.8310899,0.751486788,-3.217618358,-3.076366579,-1.193771529,-0.674705111,-0.833303666,-1.490083703,-1.416523293,-4.502357399,0.72390909
162.9179331,0.739077044,-3.224577593,-3.075099812,-1.193545029,-0.676286089,-0.830767024,-1.490074203,-1.417954194,-4.514520136,0.722423756
163.0047764,0.726667301,-3.231536828,-3.073833045,-1.193318529,-0.677867066,-0.828230381,-1.490064704,-1.419385095,-4.526682873,0.720938422
163.0916196,0.714257557,-3.238496063,-3.072566279,-1.193092029,-0.679448044,-0.825693738,-1.490055204,-1.420815996,-4.53884561,0.719453087
163.1784629,0.701847813,-3.245455299,-3.071299512,-1.19286553,-0.681029022,-0.823157095,-1.490045704,-1.422246897,-4.551008347,0.717967753
163.2653061,0.68943807,-3.252414534,-3.070032746,-1.19263903,-0.682609999,-0.820620452,-1.490036204,-1.423677798,-4.563171084,0.716482419
163.3521494,0.677028326,-3.259373769,-3.068765979,-1.19241253,-0.684190977,-0.81808381,-1.490026704,-1.425108699,-4.57533382,0.714997084
163.4389926,0.664618583,-3.266333004,-3.067499212,-1.19218603,-0.685771955,-0.815547167,-1.490017205,-1.4265396,-4.587496557,0.71351175
163.5258359,0.652208839,-3.273292239,-3.066232446,-1.19195953,-0.687352932,-0.813010524,-1.490007705,-1.427970502,-4.599659294,0.712026416
163.6126791,0.639799096,-3.280251474,-3.064965679,-1.19173303,-0.68893391,-0.810473881,-1.489998205,-1.429401403,-4.611822031,0.710541081
163.6995224,0.627389352,-3.287210709,-3.063698913,-1.191506531,-0.690514888,-0.807937238,-1.489988705,-1.430832304,-4.623984768,0.709055747
163.7863656,0.614979609,-3.294169944,-3.062432146,-1.191280031,-0.692095866,-0.805400595,-1.489979205,-1.432263205,-4.636147505,0.707570413
163.8732089,0.602569865,-3.301129179,-3.061165379,-1.191053531,-0.693676843,-0.802863953,-1.489969705,-1.433694106,-4.648310242,0.706085078
163.9600521,0.590160121,-3.308088414,-3.059898613,-1.190827031,-0.695257821,-0.80032731,-1.489960206,-1.435125007,-4.660472979,0.704599744
164.0468954,0.577750378,-3.315047649,-3.058631846,-1.190600531,-0.696838799,-0.797790667,-1.489950706,-1.436555908,-4.672635716,0.70311441
164.1337386,0.565340634,-3.322006884,-3.057365079,-1.190374031,-0.698419776,-0.795254024,-1.489941206,-1.437986809,-4.680744053,0.701629075
164.2205818,0.552930891,-3.328966119,-3.056098313,-1.190147532,-0.700000754,-0.792717381,-1.489931706,-1.439417711,-4.683153061,0.700143741
164.3074251,0.540521147,-3.335925354,-3.054831546,-1.189921032,-0.701581732,-0.790180739,-1.489922206,-1.440848612,-4.68556207,0.698658407
164.3942683,0.528111404,-3.342884589,-3.05356478,-1.189694532,-0.70316271,-0.787644096,-1.489912707,-1.442279513,-4.687971079,0.697173072
164.4811116,0.51570166,-3.349843824,-3.052298013,-1.189468032,-0.704743687,-0.785107453,-1.489903207,-1.443710414,-4.690380088,0.695687738
164.5679548,0.503291917,-3.356803059,-3.051031246,-1.189241532,-0.706324665,-0.78257081,-1.489893707,-1.445141315,-4.692789096,0.694202404
164.6547981,0.490882173,-3.363762294,-3.04976448,-1.189015032,-0.707905643,-0.780034167,-1.489884207,-1.446572216,-4.695198105,0.69271707
164.7416413,0.478472429,-3.370721529,-3.048497713,-1.188788532,-0.70948662,-0.777497524,-1.489874707,-1.448003117,-4.697607114,0.691231735
164.8284846,0.466062686,-3.377680764,-3.047230946,-1.188562033,-0.711067598,-0.774960882,-1.489865207,-1.449434019,-4.700016123,0.689746401
164.9153278,0.453652942,-3.384639999,-3.04596418,-1.188335533,-0.712648576,-0.772424239,-1.489855708,-1.45086492,-4.702425132,0.688261067
165.0021711,0.441243199,-3.391599235,-3.044697413,-1.188109033,-0.714229554,-0.769887596,-1.489846208,-1.452295821,-4.70483414,0.686775732
165.0890143,0.428833455,-3.39855847,-3.043430647,-1.187882533,-0.715810531,-0.767350953,-1.489836708,-1.453726722,-4.707243149,0.685290398
165.1758576,0.416423712,-3.405517705,-3.04216388,-1.187656033,-0.717391509,-0.76481431,-1.489827208,-1.455157623,-4.709652158,0.683805064
165.2627008,0.404013968,-3.41247694,-3.040897113,-1.187429533,-0.718972487,-0.762277668,-1.489817708,-1.456588524,-4.712061167,0.682319729
165.3495441,0.391604224,-3.419436175,-3.039630347,-1.187203034,-0.720553464,-0.759741025,-1.489808209,-1.458019425,-4.714470175,0.680834395
165.4363873,0.379194481,-3.42639541,-3.03836358,-1.186976534,-0.722134442,-0.757204382,-1.489798709,-1.459450326,-4.716879184,0.679349061
165.5232306,0.366784737,-3.433354645,-3.037096814,-1.186750034,-0.72371542,-0.754667739,-1.489789209,-1.460881228,-4.719288193,0.677863726
165.6100738,0.354374994,-3.44031388,-3.035830047,-1.186523534,-0.725296397,-0.752131096,-1.489779709,-1.462312129,-4.721697202,0.676378392
165.6969171,0.34196525,-3.447273115,-3.03456328,-1.186297034,-0.726877375,-0.749594453,-1.489770209,-1.46374303,-4.724106211,0.674893058
165.7837603,0.329555507,-3.45423235,-3.033296514,-1.186070534,-0.728458353,-0.747057811,-1.489760709,-1.465173931,-4.726515219,0.673407723
165.8706036,0.317145763,-3.461191585,-3.032029747,-1.185844035,-0.730039331,-0.744521168,-1.48975121,-1.466604832,-4.728924228,0.671922389
165.9574468,0.30473602,-3.46815082,-3.03076298,-1.185617535,-0.731620308,-0.741984525,-1.48974171,-1.468035733,-4.731333237,0.670437055
166.0442901,0.292326276,-3.475110055,-3.029496214,-1.185391035,-0.733201286,-0.739447882,-1.48973221,-1.469466634,-4.733742246,0.66895172
166.1311333,0.279916532,-3.48206929,-3.028229447,-1.185164535,-0.734782264,-0.736911239,-1.48972271,-1.470897535,-4.736151255,0.667466386
166.2179766,0.267506789,-3.489028525,-3.026962681,-1.184938035,-0.736363241,-0.734374597,-1.48971321,-1.472328437,-4.738560263,0.665981052
166.3048198,0.255097045,-3.49598776,-3.025695914,-1.184711535,-0.737944219,-0.731837954,-1.489703711,-1.473759338,-4.740969272,0.664495717
166.391663,0.242687302,-3.502946995,-3.024429147,-1.184485035,-0.739525197,-0.729301311,-1.489694211,-1.475190239,-4.743378281,0.663010383
166.4785063,0.230277558,-3.50990623,-3.023162381,-1.184258536,-0.741106175,-0.726764668,-1.489684711,-1.47662114,-4.74578729,0.661525049
166.5653495,0.217867815,-3.516865465,-3.021895614,-1.184032036,-0.742687152,-0.724228025,-1.489675211,-1.478052041,-4.748196298,0.660039714
166.6521928,0.205458071,-3.5238247,-3.020628848,-1.183805536,-0.74426813,-0.721691382,-1.489665711,-1.479482942,-4.750605307,0.65855438
166.739036,0.193048328,-3.530783935,-3.019362081,-1.183579036,-0.745849108,-0.71915474,-1.489656211,-1.480913843,-4.753014316,0.657069046
166.8258793,0.180638584,-3.53774317,-3.018095314,-1.183352536,-0.747430085,-0.716618097,-1.489646712,-1.482344744,-4.755423325,0.655583711
166.9127225,0.16822884,-3.544702406,-3.016828548,-1.183126036,-0.749011063,-0.714081454,-1.489637212,-1.483775646,-4.757832334,0.654098377
166.9995658,0.155819097,-3.551661641,-3.015561781,-1.182899537,-0.750592041,-0.711544811,-1.489627712,-1.485206547,-4.760241342,0.652613043
167.086409,0.143409353,-3.558620876,-3.014295014,-1.182673037,-0.752173019,-0.709008168,-1.489618212,-1.486637448,-4.762650351,0.651127708
167.1732523,0.13099961,-3.565580111,-3.013028248,-1.182446537,-0.753753996,-0.706471526,-1.489608712,-1.488068349,-4.76505936,0.649642374
167.2600955,0.118589866,-3.572539346,-3.011761481,-1.182220037,-0.755334974,-0.703934883,-1.489599213,-1.48949925,-4.767468369,0.64815704
167.3469388,0.106180123,-3.579498581,-3.010494715,-1.181993537,-0.756915952,-0.70139824,-1.489589713,-1.490930151,-4.769877377,0.646671705
167.433782,0.093770379,-3.586457816,-3.009227948,-1.181767037,-0.758496929,-0.698861597,-1.489580213,-1.492361052,-4.772286386,0.645186371
167.5206253,0.081360636,-3.593417051,-3.007961181,-1.181540538,-0.760077907,-0.696324954,-1.489570713,-1.493791954,-4.774695395,0.643701037
167.6074685,0.068950892,-3.600376286,-3.006694415,-1.181314038,-0.761658885,-0.693788311,-1.489561213,-1.495222855,-4.777104404,0.642215702
167.6943118,0.056541148,-3.607335521,-3.005427648,-1.181087538,-0.763239862,-0.691251669,-1.489551713,-1.496653756,-4.779513413,0.640730368
167.781155,0.044131405,-3.614294756,-3.004160881,-1.180861038,-0.76482084,-0.688715026,-1.489542214,-1.498084657,-4.781922421,0.639245034
167.8679983,0.031721661,-3.621253991,-3.002894115,-1.180634538,-0.766401818,-0.686178383,-1.489532714,-1.499515558,-4.78433143,0.637759699
167.9548415,0.019311918,-3.628213226,-3.001627348,-1.180408038,-0.767982796,-0.68364174,-1.489523214,-1.500946459,-4.786740439,0.636274365
168.0416848,0.006902174,-3.635172461,-3.000360582,-1.180181539,-0.769563773,-0.681105097,-1.489513714,-1.50237736,-4.789149448,0.634789031
168.128528,-0.005507569,-3.642131696,-2.999093815,-1.179955039,-0.771144751,-0.678568455,-1.489504214,-1.503808261,-4.791558456,0.633303696
168.2153713,-0.017917313,-3.649090931,-2.997827048,-1.179728539,-0.772725729,-0.676031812,-1.489494715,-1.505239163,-4.793967465,0.631818362
168.3022145,-0.030327057,-3.656050166,-2.996560282,-1.179502039,-0.774306706,-0.673495169,-1.489485215,-1.506670064,-4.796376474,0.630333028
168.3890578,-0.0427368,-3.663009401,-2.995293515,-1.179275539,-0.775887684,-0.670958526,-1.489475715,-1.508100965,-4.798785483,0.628847693
168.475901,-0.055146544,-3.669968636,-2.994026749,-1.179049039,-0.777468662,-0.668421883,-1.489466215,-1.509531866,-4.801194492,0.627362359
168.5627442,-0.067556287,-3.676927871,-2.992759982,-1.178822539,-0.77904964,-0.66588524,-1.489456715,-1.510962767,-4.8036035,0.625877025
168.6495875,-0.079966031,-3.683887106,-2.991493215,-1.17859604,-0.780630617,-0.663348598,-1.489447215,-1.512393668,-4.806012509,0.62439169
168.7364307,-0.092375774,-3.690846342,-2.990226449,-1.17836954,-0.782211595,-0.660811955,-1.489437716,-1.513824569,-4.808421518,0.622906356
168.823274,-0.104785518,-3.697805577,-2.988959682,-1.17814304,-0.783792573,-0.658275312,-1.489428216,-1.51525547,-4.810830527,0.621421022
168.9101172,-0.117195261,-3.704764812,-2.987692915,-1.17791654,-0.78537355,-0.655738669,-1.489418716,-1.516686372,-4.813239536,0.619935687
168.9969605,-0.129605005,-3.711724047,-2.986426149,-1.17769004,-0.786954528,-0.653202026,-1.489409216,-1.518117273,-4.815648544,0.618450353
169.0838037,-0.142014749,-3.718683282,-2.985159382,-1.17746354,-0.788535506,-0.650665384,-1.489399716,-1.519548174,-4.818057553,0.616965019
169.170647,-0.154424492,-3.725642517,-2.983892616,-1.177237041,-0.790116484,-0.648128741,-1.489390217,-1.520979075,-4.820466562,0.615479684
169.2574902,-0.166834236,-3.732601752,-2.982625849,-1.177010541,-0.791697461,-0.645592098,-1.489380717,-1.522409976,-4.822875571,0.61399435
169.3443335,-0.179243979,-3.739560987,-2.981359082,-1.176784041,-0.793278439,-0.643055455,-1.489371217,-1.523840877,-4.825284579,0.612509016
169.4311767,-0.191653723,-3.746520222,-2.980092316,-1.176557541,-0.794859417,-0.640518812,-1.489361717,-1.525271778,-4.827693588,0.611023682
169.51802,-0.204063466,-3.753479457,-2.978825549,-1.176331041,-0.796440394,-0.637982169,-1.489352217,-1.52670268,-4.830102597,0.609538347
169.6048632,-0.21647321,-3.760438692,-2.977558782,-1.176104541,-0.798021372,-0.635445527,-1.489342717,-1.528133581,-4.832511606,0.608053013
169.6917065,-0.228882953,-3.767397927,-2.976292016,-1.175878042,-0.79960235,-0.632908884,-1.489333218,-1.529564482,-4.834920615,0.606567679
169.7785497,-0.241292697,-3.774357162,-2.975025249,-1.175651542,-0.801183327,-0.630372241,-1.489323718,-1.530995383,-4.837329623,0.605082344
169.865393,-0.253702441,-3.781316397,-2.973758483,-1.175425042,-0.802764305,-0.627835598,-1.489314218,-1.532426284,-4.839738632,0.60359701
169.9522362,-0.266112184,-3.788275632,-2.972491716,-1.175198542,-0.804345283,-0.625298955,-1.489304718,-1.533857185,-4.842147641,0.602111676
170.0390795,-0.278521928,-3.795234867,-2.971224949,-1.174972042,-0.805926261,-0.622762313,-1.489295218,-1.535288086,-4.84455665,0.600626341
170.1259227,-0.290931671,-3.802194102,-2.969958183,-1.174745542,-0.807507238,-0.62022567,-1.489285719,-1.536718987,-4.846965658,0.599141007
170.212766,-0.303341415,-3.809153337,-2.968691416,-1.174519042,-0.809088216,-0.617689027,-1.489276219,-1.538149889,-4.849374667,0.597655673
170.2996092,-0.315751158,-3.816112572,-2.96742465,-1.174292543,-0.810669194,-0.615152384,-1.489266719,-1.53958079,-4.851783676,0.596170338
170.3864525,-0.328160902,-3.823071807,-2.966157883,-1.174066043,-0.812250171,-0.612615741,-1.489257219,-1.541011691,-4.854192685,0.594685004
170.4732957,-0.340570645,-3.830031042,-2.964891116,-1.173839543,-0.813831149,-0.610079098,-1.489247719,-1.542442592,-4.856601694,0.59319967
170.5601389,-0.352980389,-3.836990278,-2.96362435,-1.173613043,-0.815412127,-0.607542456,-1.489238219,-1.543873493,-4.859010702,0.591714335
170.6469822,-0.365390133,-3.843949513,-2.962357583,-1.173386543,-0.816993105,-0.605005813,-1.48922872,-1.545304394,-4.861419711,0.590229001
170.7338254,-0.377799876,-3.850908748,-2.961090816,-1.173160043,-0.818574082,-0.60246917,-1.48921922,-1.546735295,-4.86382872,0.588743667
170.8206687,-0.39020962,-3.857867983,-2.95982405,-1.172933544,-0.82015506,-0.599932527,-1.48920972,-1.548166196,-4.866237729,0.587258332
170.9075119,-0.402619363,-3.864827218,-2.958557283,-1.172707044,-0.821736038,-0.597395884,-1.48920022,-1.549597098,-4.868646738,0.585772998
170.9943552,-0.415029107,-3.871786453,-2.957290517,-1.172480544,-0.823317015,-0.594859242,-1.48919072,-1.551027999,-4.871055746,0.584287664
171.0811984,-0.424294405,-3.878745688,-2.95602375,-1.172254044,-0.824897993,-0.592322599,-1.489181221,-1.5524589,-4.873464755,0.582802329
171.1680417,-0.425532745,-3.885704923,-2.954756983,-1.172027544,-0.826478971,-0.589785956,-1.489171721,-1.553889801,-4.875873764,0.581316995
171.2548849,-0.426771084,-3.892664158,-2.953490217,-1.171801044,-0.828059949,-0.587249313,-1.489162221,-1.555320702,-4.878282773,0.579831661
171.3417282,-0.428009423,-3.899623393,-2.95222345,-1.171574545,-0.829640926,-0.58471267,-1.489152721,-1.556751603,-4.880691781,0.578346326
171.4285714,-0.429247762,-3.906582628,-2.950956684,-0.989962915,-0.831221904,-0.582176027,-1.489143221,-1.558182504,-4.88310079,0.576860992
171.5154147,-0.430486102,-3.913541863,-2.949689917,-0.744783999,-0.832802882,-0.579639385,-1.489133721,-1.559613406,-4.885509799,0.575375658
171.6022579,-0.431724441,-3.920501098,-2.94842315,-0.499605082,-0.834383859,-0.577102742,-1.489124222,-1.561044307,-4.887918808,0.573890323
171.6891012,-0.43296278,-3.927460333,-2.947156384,-0.254426166,-0.835964837,-0.574566099,-1.489114722,-1.562475208,-4.890327817,0.572404989
171.7759444,-0.434201119,-3.934419568,-2.945889617,-0.009247249,-0.837545815,-0.572029456,-1.489105222,-1.563906109,-4.892736825,0.570919655
171.8627877,-0.435439459,-3.941378803,-2.94462285,0.235931667,-0.839126792,-0.569492813,-1.489095722,-1.56533701,-4.895145834,0.56943432
171.9496309,-0.436677798,-3.948338038,-2.943356084,0.481110584,-0.84070777,-0.56695617,-1.489086222,-1.566767911,-4.897554843,0.567948986
172.0364742,-0.437916137,-3.955297273,-2.942089317,0.726289501,-0.842288748,-0.564419528,-1.489076723,-1.568198812,-4.899963852,0.566463652
172.1233174,-0.439154477,-3.962256508,-2.940822551,-0.023855254,-0.843869726,-0.561882885,-1.489067223,-1.569629713,-4.90237286,0.564978317
172.2101607,-0.440392816,-3.969215743,-2.939555784,-0.992884625,-0.845450703,-0.559346242,-1.489057723,-1.571060615,-4.904781869,0.563492983
172.2970039,-0.441631155,-3.976174978,-2.938289017,-1.961913995,-0.847031681,-0.556809599,-1.489048223,-1.572491516,-4.907190878,0.562007649
172.3838472,-0.442869494,-3.983134213,-2.937022251,-2.107343925,-0.848612659,-0.554272956,-1.489038723,-1.573922417,-4.909599887,0.560522314
172.4706904,-0.444107834,-3.990093449,-2.935755484,-2.106800073,-0.850193636,-0.551736314,-1.489029224,-1.575353318,-4.912008896,0.55903698
172.5575337,-0.445346173,-3.997052684,-2.934488717,-2.10625622,-0.851774614,-0.549199671,-1.489019724,-1.576784219,-4.914417904,0.557551646
172.6443769,-0.446584512,-4.004011919,-2.933221951,-2.105712368,-0.853355592,-0.546663028,-1.489010224,-1.57821512,-4.916826913,0.556066311
172.7312201,-0.447822852,-4.010971154,-2.931955184,-2.105168516,-0.85493657,-0.544126385,-1.489000724,-1.579646021,-4.919235922,0.554580977
172.8180634,-0.449061191,-4.017930389,-2.930688418,-2.104624664,-0.856517547,-0.541589742,-1.488991224,-1.581076922,-4.921644931,0.553095643
172.9049066,-0.45029953,-4.024889624,-2.929421651,-2.104080812,-0.858098525,-0.539053099,-1.488981724,-1.582507824,-4.92405394,0.551610308
172.9917499,-0.451537869,-4.031848859,-2.928154884,-2.103536959,-0.859679503,-0.536516457,-1.488972225,-1.583938725,-4.926462948,0.550124974
173.0785931,-0.452776209,-4.038808094,-2.926888118,-2.102993107,-0.86126048,-0.533979814,-1.488962725,-1.585369626,-4.928871957,0.54863964
173.1654364,-0.454014548,-4.045767329,-2.925621351,-2.102449255,-0.862841458,-0.531443171,-1.488953225,-1.586800527,-4.931280966,0.547154305
173.2522796,-0.455252887,-4.052726564,-2.924354585,-2.101905403,-0.864422436,-0.528906528,-1.488943725,-1.588231428,-4.933689975,0.545668971
173.3391229,-0.456491227,-4.059685799,-2.923087818,-2.101361551,-0.866003414,-0.526369885,-1.488934225,-1.589662329,-4.936098983,0.544183637
173.4259661,-0.457729566,-4.066645034,-2.921821051,-2.100817699,-0.867584391,-0.523833243,-1.488924726,-1.59109323,-4.938507992,0.542698302
173.5128094,-0.458967905,-4.073604269,-2.920554285,-2.100273846,-0.869165369,-0.5212966,-1.488915226,-1.592524132,-4.940917001,0.541212968
